campaign_id,ad_platform,ad_spend,ad_clicks,ad_impressions,ad_CTR,ad_conversion_rate,social_platform,social_engagements,social_reach,social_CTR,email_subject,email_recipients,email_opens,email_clicks,email_CTR,email_bounce_rate,email_unsub_rate,campaign_date,ad_CPC,email_open_rate,email_click_rate,year,month,quarter,year_month,total_engagements,ad_to_social_ratio,email_to_ad_ratio,campaign_effectiveness,month_year
CAMP-21,Twitter Ads,11564,66770,829370,2.4438438601857237,5.545540215206512,TikTok,28577,66641,3.2398226863168884,Promo Email 380,62607,23896,2797,6.866101587906645,9.708931827459873,4.645050609213307,2024-08-04 18:37:20.454370,0.1731915530927063,38.16825594582075,11.704887847338467,2024,8,3,2024-08,28577,2.336494383595199,0.04189007039089412,6.387055102886171,2024-08
CAMP-194,Facebook Ads,11812,76574,443244,0.203003422958464,7.58431782894548,Instagram,24670,307391,1.1135835933750846,Promo Email 381,17940,13255,2439,2.1355553235653657,9.616448461002443,1.607848527885418,2024-04-09 18:37:20.454370,0.1542560137905816,73.88517279821627,18.40060354583176,2024,4,2,2024-04,24670,3.103931901094447,0.031851542298952644,7.755217523232769,2024-04
CAMP-169,Twitter Ads,5280,54128,60807,4.116086810022419,8.346438731563223,Instagram,86473,87673,1.3170883923287515,Promo Email 382,25003,1365,3603,10.735295447884962,3.8959616322665447,0.6468102313566693,2025-02-07 18:37:20.454370,0.0975465563109665,5.459344878614567,263.95604395604397,2025,2,1,2025-02,86473,0.6259526094850416,0.06656443984629028,107.21237014312294,2025-02
CAMP-152,Facebook Ads,4677,90122,837309,4.141783460686807,7.117333320368439,Facebook,11537,232322,3.193821305294154,Promo Email 383,99408,11673,3077,13.7187610011619,1.1259931730132366,4.214847147789154,2024-06-02 18:37:20.454370,0.0518963183240496,11.74251569290198,26.3599760130215,2024,6,2,2024-06,11537,7.811562797954408,0.03414260668871086,12.74467183500289,2024-06
CAMP-35,Twitter Ads,15669,91732,491999,3.9599367226816127,9.27869339403399,TikTok,38204,268688,5.45588939260415,Promo Email 384,35815,59405,1257,9.961028561889284,2.087028859953464,4.98613423198605,2024-12-16 18:37:20.454370,0.1708128025116644,165.8662571548234,2.115983503072132,2024,12,4,2024-12,38204,2.4011098314312638,0.01370296079884882,3.6711412358145816,2024-12
CAMP-184,TikTok Ads,6976,71228,44461,1.4884839375664791,8.293078837398408,TikTok,63470,247855,6.352029557234191,Promo Email 385,31869,38597,3903,11.720110854250992,9.931892841724622,1.5337835807942632,2025-02-17 18:37:20.454370,0.0979390127477958,121.11142489566664,10.11218488483561,2025,2,1,2025-02,63470,1.1222309752639041,0.05479586679395743,6.397028002374446,2025-02
CAMP-30,TikTok Ads,19488,18208,618762,4.202462369286908,5.8377060031904255,Instagram,4651,407491,4.821316939655761,Promo Email 386,50297,33871,594,5.696256767038514,5.848622960130799,1.8531461366246549,2024-12-05 18:37:20.454370,1.070298769771529,67.34198858778853,1.7537126155117946,2024,12,4,2024-12,4651,3.9148570199957,0.032623022847100176,3.4086188388875183,2024-12
CAMP-57,Google Ads,2882,52595,958973,2.76069084976582,6.8783576901155,Instagram,68459,237361,1.1839271090481032,Promo Email 387,61107,11754,3131,3.1563745543362054,3.8879070888474945,4.714002589277494,2024-08-11 18:37:20.454370,0.0547960832778781,19.235112180273944,26.637740343712775,2024,8,3,2024-08,68459,0.7682700594516426,0.05953037360965871,11.838481525129287,2024-08
CAMP-47,LinkedIn Ads,17415,82906,346280,1.931659733448312,9.299928630751362,Instagram,54980,64248,4.868128454173478,Promo Email 388,83793,4518,3713,9.82021809346524,3.237925591575369,3.584534638215141,2024-06-20 18:37:20.454370,0.210057173184088,5.391858508467295,82.18238158477203,2024,6,2,2024-06,54980,1.5079301564205165,0.0447856608689359,34.91288909019536,2024-06
CAMP-163,Twitter Ads,13008,93285,283579,3.164116802550742,6.382096420309055,Twitter,13016,297694,4.630281484569317,Promo Email 389,17682,5692,2289,5.252682484697674,2.9414214854540015,1.5486278257202175,2024-10-11 18:37:20.454370,0.139443640456665,32.19092862798326,40.21433591004919,2024,10,4,2024-10,13016,7.166948371235403,0.024537707026853192,18.424053850155698,2024-10
CAMP-19,Google Ads,1134,76633,740477,0.1604711256958326,8.335666005808392,LinkedIn,80803,316837,5.737465468906653,Promo Email 390,20622,2515,2417,12.971066025351996,6.80945126801758,2.947127807291184,2024-08-07 18:37:20.454370,0.0147978025132775,12.19571331587625,96.10337972166998,2024,8,3,2024-08,80803,0.9483930052102026,0.03153993710281471,40.21073286704874,2024-08
CAMP-114,LinkedIn Ads,12496,99125,408407,0.8005083002436856,7.043699784104877,Twitter,41545,392068,5.864116333239176,Promo Email 391,31408,69416,3823,2.2781067246810953,4.484184399437017,4.726724938884855,2024-06-01 18:37:20.454370,0.1260630517023959,221.01375445746308,5.507375821136337,2024,6,2,2024-06,41545,2.385967023709231,0.03856746532156368,4.202337718499393,2024-06
CAMP-8,Twitter Ads,14662,56930,872158,3.737238337034288,5.743395430074432,TikTok,47736,413857,6.143319992563363,Promo Email 392,9837,28843,2677,6.7852236461302935,9.67140164400181,4.077884224034315,2024-06-28 18:37:20.454370,0.2575443527138591,293.2093117820474,9.28128142010193,2024,6,2,2024-06,47736,1.1926009720127366,0.04702265940628842,6.676680066920067,2024-06
CAMP-26,Facebook Ads,16886,74740,255730,1.2963918827091498,2.7974628564458546,Facebook,74027,203821,3.1918548447641393,Promo Email 393,65210,69806,3981,6.252550206791595,6.996508791130934,3.734980297270433,2024-12-10 18:37:20.454370,0.2259298902863259,107.04799877319428,5.702948170644357,2024,12,4,2024-12,74027,1.0096316208950789,0.05326465078940326,3.6276532864997297,2024-12
CAMP-113,LinkedIn Ads,14505,52609,247732,3.0302446749108736,4.546976434950067,LinkedIn,78294,256949,5.036118569788938,Promo Email 394,16407,6329,2524,14.10178087653198,8.02442361496513,3.71128192746241,2024-09-27 18:37:20.454370,0.2757132809975479,38.57499847626013,39.879917838521095,2024,9,3,2024-09,78294,0.6719416558101515,0.04797658195365812,18.37187610881838,2024-09
CAMP-71,TikTok Ads,8897,66506,421602,1.9870027538328456,9.6935568359203,Facebook,29785,343165,2.24362733299502,Promo Email 395,30309,34881,3180,2.7204546087638564,3.2810447115400194,0.9722995890321248,2024-12-19 18:37:20.454370,0.1337774035425375,115.08462832821937,9.11671110346607,2024,12,4,2024-12,29785,2.232868893738459,0.047815234715664755,4.915873467434788,2024-12
CAMP-30,Google Ads,12827,94320,688081,4.288548316116381,6.7487711410897,TikTok,51234,278749,6.995685819892778,Promo Email 396,72918,18763,3557,0.6427789626741588,1.2522708865319454,4.140938072216889,2024-08-30 18:37:20.454370,0.1359944868532654,25.731643764228313,18.95752278420295,2024,8,3,2024-08,51234,1.8409649841901863,0.03771204410517388,10.968279354483927,2024-08
CAMP-135,LinkedIn Ads,14894,39619,580074,4.766834999383554,5.861756113220402,TikTok,89016,497389,1.6396725689495897,Promo Email 397,94190,53760,146,3.952235585703205,5.13431695512787,1.4529812989729451,2025-01-31 18:37:20.454370,0.3759307403013706,57.076122730650816,0.2715773809523809,2025,1,1,2025-01,89016,0.44507728947604924,0.003685100583053585,2.0305832228808955,2025-01
CAMP-67,LinkedIn Ads,3390,49749,276848,4.429467169013933,9.36308794251816,Facebook,94555,51713,0.5657438057954327,Promo Email 398,19895,43806,3908,12.39401446664549,3.4885246921891593,4.658796623717494,2024-10-02 18:37:20.454370,0.0681420732075016,220.1859763759739,8.921152353558872,2024,10,4,2024-10,94555,0.5261382264290625,0.07855434280086032,5.067024233866359,2024-10
CAMP-65,TikTok Ads,11358,34624,57635,1.4260379739986238,6.071861919855763,Facebook,67947,414606,1.467256644368144,Promo Email 399,87912,58918,2758,3.5351663326817473,2.419790067575275,1.8867359559675367,2024-05-12 18:37:20.454370,0.3280383548983364,67.01929201929202,4.6810821820156825,2024,5,2,2024-05,67947,0.5095736382768923,0.07965573012939002,2.7404212583163035,2024-05
CAMP-36,Twitter Ads,8526,96593,920627,1.0513980583258031,5.4977839249653275,Facebook,40093,338547,5.543169882036824,Promo Email 400,1370,648,3386,3.992731923729499,9.550100242608185,4.302535945507056,2024-05-22 18:37:20.454370,0.0882672657438944,47.2992700729927,522.5308641975308,2024,5,2,2024-05,40093,2.409223555234081,0.03505430000103527,210.99071606112113,2024-05
CAMP-25,Facebook Ads,3806,33985,353854,2.424730978741602,7.71345312392695,TikTok,44433,321610,3.4040938973033747,Promo Email 401,1486,2254,506,2.3835326657837568,4.717888036249287,1.404544123137227,2024-11-16 18:37:20.454370,0.1119905840812123,151.68236877523557,22.448979591836736,2024,11,4,2024-11,44433,0.764859451308712,0.014888921583051346,10.728239299548187,2024-11
CAMP-37,TikTok Ads,1397,44469,766197,0.1359373390972833,7.270323380372172,Instagram,58965,4981,3.408751610767784,Promo Email 402,24762,27245,4418,10.873824947509837,2.1597316244634635,2.621181989252978,2024-07-12 18:37:20.454370,0.0314151431334187,110.02746143284064,16.215819416406678,2024,7,3,2024-07,58965,0.7541592470109387,0.09935010906474173,7.549734451522191,2024-07
CAMP-1,Facebook Ads,9777,95502,246984,0.2264660250295905,2.3350200798801106,Facebook,79196,403709,6.707648977475845,Promo Email 403,27613,56333,3037,1.503025762328549,2.3871812004708217,0.6237379478963968,2024-07-09 18:37:20.454370,0.1023748193755104,204.0089812769348,5.391156160687341,2024,7,3,2024-07,79196,1.2058942370826808,0.03180038114385039,4.236696965026567,2024-07
CAMP-143,Twitter Ads,9971,30776,326137,2.8111241341527005,4.977428608454151,LinkedIn,49856,465434,6.477626902182482,Promo Email 404,4196,20640,4138,5.3025203837635635,3.166742553413643,3.334582624681253,2024-12-10 18:37:20.454370,0.3239862230309332,491.8970448045758,20.0484496124031,2024,12,4,2024-12,49856,0.6172978177150192,0.1344554198076423,10.806005155861797,2024-12
CAMP-37,LinkedIn Ads,15396,64193,113752,2.6502020804099016,4.9888967067860595,TikTok,61292,465534,2.52276579572606,Promo Email 405,95937,61153,3934,4.596231536003986,9.99350454780227,4.196788448317508,2024-07-08 18:37:20.454370,0.2398392348075335,63.74287292702503,6.433044985528101,2024,7,3,2024-07,61292,1.047330809893624,0.06128394061657813,4.125108357052029,2024-07
CAMP-141,Facebook Ads,15740,47864,212194,4.973451746272774,4.093132894811776,Twitter,60786,378775,1.85887783707563,Promo Email 406,77349,62021,1081,8.549816081957244,3.046109254936175,3.6203916783818393,2025-01-21 18:37:20.454370,0.3288484038107973,80.18332492986335,1.7429580303445606,2025,1,1,2025-01,60786,0.7874181554963314,0.02258482366705666,2.746882087142345,2025-01
CAMP-136,Google Ads,15183,50899,229584,1.0890249932824148,5.414288080446405,Twitter,48833,382382,6.015134364569308,Promo Email 407,65839,31575,257,11.091035842786166,3.6236171434953097,2.663966713399421,2024-08-21 18:37:20.454370,0.2982966266527829,47.957897294916386,0.8139350752177356,2024,8,3,2024-08,48833,1.0423074560235905,0.0050492151122811845,2.456821837442611,2024-08
CAMP-133,Google Ads,1170,79514,419632,1.3647092528862954,4.42452027840787,LinkedIn,26093,96335,6.389123961788361,Promo Email 408,42916,31197,1987,8.226708303102837,6.763617215848013,0.3210678051471515,2024-12-21 18:37:20.454370,0.0147143899187564,72.69316804921242,6.369202166875019,2024,12,4,2024-12,26093,3.047330701720768,0.02498931005860603,4.873830831152405,2024-12
CAMP-188,TikTok Ads,18389,93195,133886,0.6563491473988048,2.3937821499762397,Instagram,30592,108441,4.020379998190165,Promo Email 409,9572,55044,1196,13.99987689813848,3.2926330758978337,4.673860935137206,2024-11-30 18:37:20.454370,0.1973174526530393,575.0522356874217,2.172807208778432,2024,11,4,2024-11,30592,3.0463846757322175,0.012833306507859864,2.2721416271880637,2024-11
CAMP-128,Twitter Ads,12267,72407,79537,4.595960747303349,4.41748162910947,Facebook,21081,17984,4.591254122261153,Promo Email 410,29225,10295,4349,14.295918263866312,2.550140385067087,3.5568987880353102,2025-01-24 18:37:20.454370,0.1694173215296863,35.226689478186486,42.24380767362798,2025,1,1,2025-01,21081,3.4347042360419335,0.06006325355283329,19.653687530320543,2025-01
CAMP-127,TikTok Ads,13506,82162,837690,3.911275097846409,1.1866310019451776,TikTok,24243,126580,2.1699428504999068,Promo Email 411,46853,65055,2614,5.741247263228473,2.007053273171188,3.754734767990132,2024-08-18 18:37:20.454370,0.1643825612813709,138.8491665421638,4.018138498193836,2024,8,3,2024-08,24243,3.3891020088272903,0.03181519437209415,3.431620783781429,2024-08
CAMP-1,TikTok Ads,16268,95532,672868,4.1294616461385525,5.96996569635691,Facebook,77703,374460,5.70521747186041,Promo Email 412,50390,52704,492,11.776365455985944,3.470485317764026,3.993934820002955,2025-01-12 18:37:20.454370,0.1702884897207218,104.59218098829132,0.9335154826958106,2025,1,1,2025-01,77703,1.2294506003629204,0.005150106770506218,3.3238099284780125,2025-01
CAMP-164,TikTok Ads,17133,32023,86166,4.523542561026093,8.609718214940564,TikTok,89552,416976,4.60879578491865,Promo Email 413,33275,65360,4834,11.212620057388753,1.5061990514733483,3.7639427870452926,2024-06-07 18:37:20.454370,0.5350217031508603,196.4237415477085,7.395960832313342,2024,6,2,2024-06,89552,0.35759112024298734,0.1509540018111982,5.69808583670876,2024-06
CAMP-35,Google Ads,2392,78488,735276,2.672009934956608,7.390227301368275,Twitter,60377,485745,3.7728378234369777,Promo Email 414,73379,52029,882,13.447986579719997,0.6771425709404375,2.261469204081835,2024-07-30 18:37:20.454370,0.0304759963306492,70.90448220880633,1.6952084414461166,2024,7,3,2024-07,60377,1.2999652185434851,0.01123738660686984,2.6115377040965226,2024-07
CAMP-194,Google Ads,3939,47674,376854,2.310846638108546,3.9237433805140567,Facebook,50090,133596,0.8907056145095729,Promo Email 415,2105,12172,1511,6.995182783011698,8.144096124679434,3.69474696351094,2024-09-29 18:37:20.454370,0.0826236523052397,578.2422802850357,12.41373644429839,2024,9,3,2024-09,50090,0.951766819724496,0.031694424633972394,5.925960253504792,2024-09
CAMP-191,TikTok Ads,3354,43491,298843,1.718918220961521,1.327176452984428,LinkedIn,62988,119454,6.453577256322499,Promo Email 416,60896,54738,3566,8.191861214367988,1.8100019529384772,3.162631260270612,2025-01-13 18:37:20.454370,0.0771194040146237,89.8876773515502,6.5146698819832665,2025,1,1,2025-01,62988,0.6904648504477043,0.08199397576510083,5.057616595978512,2025-01
CAMP-104,Google Ads,12077,53764,309479,2.987151610304492,2.420419292640072,Instagram,69451,50402,4.500434232498639,Promo Email 417,44209,36450,1209,6.528727546932823,7.871780073244802,4.284680034977054,2024-10-23 18:37:20.454370,0.2246298638494159,82.44927503449524,3.316872427983539,2024,10,4,2024-10,69451,0.774128522267498,0.022487166133472212,3.5730247240343553,2024-10
CAMP-23,Twitter Ads,12263,67484,834238,2.3259641442701304,5.682158234700939,LinkedIn,97472,92656,1.7524921155042918,Promo Email 418,98175,11509,436,12.830465329845731,8.076653550373267,4.032053095153115,2025-02-07 18:37:20.454370,0.1817171477683599,11.722943722943722,3.7883395603440784,2025,2,1,2025-02,97472,0.6923424162836507,0.006460790705945113,2.738872702069958,2025-02
CAMP-9,TikTok Ads,12118,31127,865285,2.3126713743673184,2.467042292138812,Instagram,50099,66614,4.4415097603898435,Promo Email 419,43487,47596,2091,3.830683572750949,5.61023550012781,0.3027344740895734,2024-10-18 18:37:20.454370,0.3893083175378289,109.448800791041,4.393226321539625,2024,10,4,2024-10,50099,0.6213098065829658,0.06717640633533588,3.7835448690429985,2024-10
CAMP-34,Google Ads,8735,35564,720128,4.690946532282581,5.667744557207191,Facebook,70409,167963,4.903511802559827,Promo Email 420,19051,20044,2603,3.975781634515448,3.4419786039730385,1.956546742629766,2024-04-20 18:37:20.454370,0.2456135417838263,105.2123248123458,12.986429854320496,2024,4,2,2024-04,70409,0.5051058813503956,0.0731919919019233,8.072909442180922,2024-04
CAMP-174,Facebook Ads,3118,34585,298883,4.921754419967738,2.70019073525704,Facebook,12546,354153,3.9175071884409656,Promo Email 421,95244,56228,1768,5.902774001867656,1.8778109706239403,0.2701091457010833,2024-09-22 18:37:20.454370,0.0901546913401763,59.035739784133376,3.1443408977733514,2024,9,3,2024-09,12546,2.7566555077315478,0.05112042793118404,3.9095148416319514,2024-09
CAMP-128,TikTok Ads,3663,19556,560073,4.002773507714946,8.564776760022692,Instagram,30833,434048,5.167661296714146,Promo Email 422,78400,29881,4825,3.839971065484092,7.4996485138494915,0.6001671313538798,2024-05-17 18:37:20.454370,0.1873082429944774,38.11352040816327,16.14738462568187,2024,5,2,2024-05,30833,0.6342555054649239,0.2467273471057476,9.210084291601476,2024-05
CAMP-4,TikTok Ads,3442,74895,164052,3.808114642209949,4.274078991984368,Twitter,76100,308980,4.279450661536058,Promo Email 423,67961,25787,4100,8.634599128016351,6.213176366826967,3.046912537817696,2024-11-29 18:37:20.454370,0.0459576740770411,37.943820720707464,15.899484236243069,2024,11,4,2024-11,76100,0.9841655716162944,0.0547433072968823,8.78606328562103,2024-11
CAMP-158,Twitter Ads,2425,35654,757079,3.434734992717597,2.8327309464726653,TikTok,48732,468169,6.660502283208963,Promo Email 424,61156,65110,3459,2.4501065441847834,6.7268078366888595,4.381726923695042,2024-03-12 18:37:20.454370,0.0680148089975879,106.4654326640068,5.312547995699585,2024,3,1,2024-03,48732,0.7316342444389723,0.09701576260728109,5.1535903810578025,2024-03
CAMP-102,LinkedIn Ads,3472,47022,488918,0.9137667764342172,8.217098712347084,LinkedIn,21676,407578,0.8490310108954944,Promo Email 425,58175,68622,739,5.142700181358802,0.5823563535287448,0.6871413176754094,2025-03-06 18:37:20.454370,0.0738377780613329,117.95788568972928,1.0769141091778147,2025,3,1,2025-03,21676,2.1693116811219784,0.0157160478074093,0.9596049798700393,2025-03
CAMP-75,LinkedIn Ads,12205,13509,872448,0.3896185222907071,3.756970165651782,LinkedIn,3420,460961,1.1905971050521431,Promo Email 426,7849,68684,1219,13.744948127896054,9.311411649224333,2.310337508587475,2024-07-13 18:37:20.454370,0.9034717595676957,875.0668875015925,1.774794712014443,2024,7,3,2024-07,3420,3.95,0.0902361388703827,1.1839825730086322,2024-07
CAMP-99,Twitter Ads,11140,69427,395825,3.4845589440549896,1.5591330344684284,LinkedIn,10850,432137,1.628865640203209,Promo Email 427,19976,40581,1002,6.433769462781041,1.1297567807422273,4.563306633551575,2024-06-28 18:37:20.454370,0.160456306624224,203.1487785342411,2.4691358024691357,2024,6,2,2024-06,10850,6.3988018433179725,0.014432425425266827,2.521681696265114,2024-06
CAMP-72,Twitter Ads,11466,91500,67253,3.6710524890572223,5.918890168334595,Facebook,53563,464650,4.986111958928159,Promo Email 428,57866,45812,4929,11.349388889155884,3.984655908830054,4.090074819990781,2024-06-04 18:37:20.454370,0.125311475409836,79.16911485155359,10.75918973194796,2024,6,2,2024-06,53563,1.7082687676194388,0.053868852459016396,6.900825227174798,2024-06
CAMP-3,Twitter Ads,17874,36739,479697,0.330167656380885,6.024859942160893,LinkedIn,26672,259789,4.6963731728737566,Promo Email 429,48078,53226,4640,2.145201779745323,4.325760671691152,2.646372692683057,2024-07-08 18:37:20.454370,0.4865129698685321,110.70760014975664,8.71754405741555,2024,7,3,2024-07,26672,1.3774370125974804,0.1262963063774191,4.994979871742613,2024-07
CAMP-142,LinkedIn Ads,11638,63727,616416,4.647453576121356,7.289608914739475,TikTok,18048,412778,6.298382591363011,Promo Email 430,32113,22711,3546,4.089685368055878,0.512877482730514,3.880700052711272,2024-07-15 18:37:20.454370,0.1826227501686883,70.7221374521222,15.61357932279512,2024,7,3,2024-07,18048,3.5309729609929077,0.055643604751518194,9.529182579363358,2024-07
CAMP-188,Twitter Ads,18696,83524,946645,0.54658913327892,2.782084615479663,TikTok,38926,458726,5.26370344374534,Promo Email 431,16401,29980,3967,12.206511507405343,5.222348438832572,2.661199492818231,2024-11-20 18:37:20.454370,0.2238398544131028,182.79373208950673,13.232154769846565,2024,11,4,2024-11,38926,2.1457123773313467,0.04749533068339639,7.035949681045904,2024-11
CAMP-173,Google Ads,16435,19792,162081,1.500912615478892,4.715827721376328,Instagram,89151,132049,3.80431066916985,Promo Email 432,13884,48280,4892,11.563397576200565,7.651685447854594,0.874652452685959,2024-09-09 18:37:20.454370,0.8303860145513339,347.7384039181792,10.132560066280034,2024,9,3,2024-09,89151,0.22200536168971743,0.24717057396928052,5.644591011906636,2024-09
CAMP-34,TikTok Ads,13645,89137,915013,3.3947100827136523,3.1824952309052343,Facebook,27967,339551,6.946906651013597,Promo Email 433,85360,57638,2534,6.099260819610406,8.321052204590336,0.7112069547862276,2024-03-26 18:37:20.454370,0.1530789683296498,67.52343017806936,4.396405149380617,2024,3,1,2024-03,27967,3.187220652912361,0.02842814992651761,4.8610470798704215,2024-03
CAMP-45,TikTok Ads,989,78940,636254,0.932375712581934,1.2690604930990372,TikTok,60331,270754,2.229701715100445,Promo Email 434,38563,43003,1904,14.338755079485376,8.854271436405902,1.023004337128642,2024-05-11 18:37:20.454370,0.0125285026602482,111.51362705183725,4.427598074552938,2024,5,2,2024-05,60331,1.3084483930317747,0.024119584494552825,2.719662458125889,2024-05
CAMP-61,Facebook Ads,12248,54300,138854,0.3715378533669977,8.82783135665097,Twitter,66362,110381,5.9157457886054505,Promo Email 435,35414,58393,3489,13.704323729600908,5.13332924899601,1.8195182653318296,2024-08-15 18:37:20.454370,0.225561694290976,164.88676794488055,5.975031253746168,2024,8,3,2024-08,66362,0.8182393538470811,0.06425414364640884,4.276197594090202,2024-08
CAMP-83,Facebook Ads,19775,93163,624640,1.722617796904334,7.424263142639241,Facebook,91456,487134,3.2741374192604757,Promo Email 436,17142,46693,3281,14.453360862127475,6.491043810031679,4.659593411602692,2024-12-03 18:37:20.454370,0.2122623788413855,272.38945280597363,7.026749191527639,2024,12,4,2024-12,91456,1.0186647130860742,0.03521784399386022,4.309726241460499,2024-12
CAMP-123,TikTok Ads,4016,57515,420149,3.853260716790378,3.3638990648586065,Facebook,72333,16791,4.716778402692272,Promo Email 437,72492,61858,2647,6.704763007722888,1.2554372763167383,4.0184242269026464,2024-04-14 18:37:20.454370,0.0698252629748761,85.33079512222038,4.279155485143393,2024,4,2,2024-04,72333,0.7951419130963737,0.04602277666695644,4.282673929902153,2024-04
CAMP-102,Google Ads,6910,18174,864586,2.127025527027776,6.19404343228387,TikTok,44778,59047,5.227245057940821,Promo Email 438,80464,22617,4033,3.3633669634424037,5.136363130676624,2.220727650008956,2024-12-02 18:37:20.454370,0.3802134918014746,28.108222310598528,17.831719503028694,2024,12,4,2024-12,44778,0.40586895350395286,0.22191042148123694,9.338968976702057,2024-12
CAMP-16,LinkedIn Ads,553,15649,664667,3.299567317348903,2.412005987277488,Twitter,13063,495064,4.619401566737186,Promo Email 439,76257,59556,2241,9.586550266824444,1.9707496712814851,2.516075877959113,2024-05-13 18:37:20.454370,0.0353377212601444,78.0990597584484,3.762845053395124,2024,5,2,2024-05,13063,1.1979637143075863,0.14320403859671543,3.880828686583876,2024-05
CAMP-66,LinkedIn Ads,19459,30063,748567,2.9401335764178698,8.957247907059823,Instagram,64460,235898,1.4132974702058565,Promo Email 440,77693,59206,2685,10.42921079504838,4.011609617413954,1.401486342565433,2024-04-29 18:37:20.454370,0.6472740578119283,76.20506351923598,4.535013343242239,2024,4,2,2024-04,64460,0.466382252559727,0.08931244386787746,3.120034651284014,2024-04
CAMP-168,Google Ads,17499,91556,762569,0.208870561925344,1.5916102619381478,TikTok,49534,462122,3.379181569861563,Promo Email 441,36135,9976,706,2.31890587453254,3.628400472213693,3.551329486713438,2024-11-20 18:37:20.454370,0.1911289265586089,27.607582676075825,7.076984763432237,2024,11,4,2024-11,49534,1.8483465902208585,0.00771112761588536,3.9072095449089668,2024-11
CAMP-145,LinkedIn Ads,6444,96462,633585,4.943845936523963,0.5364528823241086,Twitter,66717,151737,4.149349456565308,Promo Email 442,73232,55506,3862,11.904003997290635,4.523635483794328,4.033551790163987,2024-08-06 18:37:20.454370,0.066803508117186,75.7947345422766,6.957806363276042,2024,8,3,2024-08,66717,1.4458383920140294,0.04003649105347183,5.511081163237198,2024-08
CAMP-119,Twitter Ads,7904,52365,732234,0.302997635215,5.26907787852223,Facebook,20369,71246,6.018784434660879,Promo Email 443,28862,63655,3390,0.7618731865194277,5.93054787075426,1.2706330087711253,2025-01-29 18:37:20.454370,0.1509405137019001,220.5495114683667,5.325583222056398,2025,1,1,2025-01,20369,2.57081840051058,0.06473789745058722,4.026767909785323,2025-01
CAMP-162,TikTok Ads,1454,16161,563634,4.842233414477577,6.039714322802258,Twitter,76412,197936,3.38369736719072,Promo Email 444,6190,67821,3961,7.499561618413359,9.07732814709846,0.3049259565536803,2025-01-08 18:37:20.454370,0.0899696800940535,1095.654281098546,5.840373925480309,2025,1,1,2025-01,76412,0.21149819400094225,0.24509621929336056,4.803928804692612,2025-01
CAMP-124,TikTok Ads,11125,58326,113138,2.7943344739855513,6.0001705428101415,Facebook,97452,440667,6.471857481227635,Promo Email 445,71199,46298,1846,5.299735762675976,4.247603997801301,3.157055821498555,2024-12-11 18:37:20.454370,0.1907382642389329,65.02619418812063,3.987213270551643,2024,12,4,2024-12,97452,0.5985100357098879,0.03164969310427597,4.374742894784613,2024-12
CAMP-144,Google Ads,2129,28910,313916,4.819479232618826,1.0178633106593498,TikTok,79832,235955,3.3624324496638693,Promo Email 446,5331,30677,4413,11.23439436853672,9.820746359259733,2.8563093837630515,2025-03-02 18:37:20.454370,0.0736423382912487,575.4455074094917,14.38537014701568,2025,3,1,2025-03,79832,0.3621354845174867,0.15264614320304393,8.208721563491082,2025-03
CAMP-102,LinkedIn Ads,11473,60106,990588,0.6622926371277937,3.4834161657251084,TikTok,81594,349292,4.067069085209576,Promo Email 447,53186,43513,1812,5.035030547616331,7.710766456486427,2.0704426596414947,2024-08-29 18:37:20.454370,0.1908794463115163,81.81288308953484,4.164272746075885,2024,8,3,2024-08,81594,0.7366473024977327,0.03014674075799421,3.084517615131565,2024-08
CAMP-188,Facebook Ads,7359,22900,41149,2.503001744009015,5.242389994992652,LinkedIn,89005,46890,5.675856939128207,Promo Email 448,45648,53950,4522,12.488703135324975,5.359069944489641,3.25508031468873,2024-09-27 18:37:20.454370,0.321353711790393,118.1869961444094,8.381835032437442,2024,9,3,2024-09,89005,0.2572889163530139,0.19746724890829695,5.806391617916144,2024-09
CAMP-66,Facebook Ads,9341,75576,349844,0.9305700501436872,2.5575022634587885,LinkedIn,77325,401010,4.289939948743934,Promo Email 449,29549,48428,3335,9.126825587321752,6.618251152563468,2.798005160127204,2025-01-28 18:37:20.454370,0.1235974383402138,163.89048698771532,6.886511935244073,2025,1,1,2025-01,77325,0.9773811833171678,0.044127765428178256,4.320757773763916,2025-01
CAMP-194,LinkedIn Ads,11039,69560,683886,0.3497768974099678,8.789945912116016,LinkedIn,82967,33888,6.7414174704883605,Promo Email 450,82782,45882,1635,12.011453745550044,1.4711296257534725,1.3278497253115449,2024-04-14 18:37:20.454370,0.1586975273145486,55.425092411393784,3.5634889499149995,2024,4,2,2024-04,82967,0.8384056311545555,0.023504887866589993,3.5527538903354987,2024-04
CAMP-13,Facebook Ads,13182,57867,884190,3.125892663805327,1.3275382498836232,TikTok,37628,138821,4.79218289834183,Promo Email 451,26761,1260,3613,14.845439248674545,8.52295454747972,2.04887198055134,2024-10-12 18:37:20.454370,0.2277982269687386,4.708344232278316,286.74603174603175,2024,10,4,2024-10,37628,1.5378707345593707,0.06243627628873106,117.07383536705686,2024-10
CAMP-184,Google Ads,3778,28154,479928,1.1181387627122883,5.130152195884407,Instagram,79072,47531,3.8976114514394062,Promo Email 452,4262,24642,2490,10.347796013281574,6.0323958231076755,2.1977564917614845,2024-05-14 18:37:20.454370,0.1341905235490516,578.1792585640544,10.104699293888483,2024,5,2,2024-05,79072,0.3560552407932011,0.08844213966043901,5.546604781800902,2024-05
